Date,Dividends_SPY,Dividends_growth_SPY,Dividends_AGG,Dividends_growth_AGG,Dividends_QQQ,Dividends_growth_QQQ,Dividends_VNQ,Dividends_growth_VNQ,Dividends_IWM,Dividends_growth_IWM,Dividends_VIG,Dividends_growth_VIG,Dividends_IEF,Dividends_growth_IEF
2010-04-26,0.48,-18.644067796610166,0.321,-0.6191950464396291,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.255,4.50819672131148
2010-04-27,0.48,-18.644067796610166,0.321,-0.6191950464396291,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.255,4.50819672131148
2010-04-28,0.48,-18.644067796610166,0.321,-0.6191950464396291,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.255,4.50819672131148
2010-04-29,0.48,-18.644067796610166,0.321,-0.6191950464396291,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.255,4.50819672131148
2010-04-30,0.48,-18.644067796610166,0.321,-0.6191950464396291,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.255,4.50819672131148
2010-05-03,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-04,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-05,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-06,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-07,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-10,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-11,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-12,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-13,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-14,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-17,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-18,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-19,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-20,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-21,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-24,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-25,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-26,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-27,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-05-28,0.48,-18.644067796610166,0.312,-2.803738317757012,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.273,7.05882352941177
2010-06-01,0.48,-18.644067796610166,0.324,3.84615384615385,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.26,-4.761904761904765
2010-06-02,0.48,-18.644067796610166,0.324,3.84615384615385,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.26,-4.761904761904765
2010-06-03,0.48,-18.644067796610166,0.324,3.84615384615385,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.26,-4.761904761904765
2010-06-04,0.48,-18.644067796610166,0.324,3.84615384615385,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.26,-4.761904761904765
2010-06-07,0.48,-18.644067796610166,0.324,3.84615384615385,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.26,-4.761904761904765
2010-06-08,0.48,-18.644067796610166,0.324,3.84615384615385,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.26,-4.761904761904765
2010-06-09,0.48,-18.644067796610166,0.324,3.84615384615385,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.26,-4.761904761904765
2010-06-10,0.48,-18.644067796610166,0.324,3.84615384615385,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.26,-4.761904761904765
2010-06-11,0.48,-18.644067796610166,0.324,3.84615384615385,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.26,-4.761904761904765
2010-06-14,0.48,-18.644067796610166,0.324,3.84615384615385,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.26,-4.761904761904765
2010-06-15,0.48,-18.644067796610166,0.324,3.84615384615385,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.26,-4.761904761904765
2010-06-16,0.48,-18.644067796610166,0.324,3.84615384615385,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.26,-4.761904761904765
2010-06-17,0.48,-18.644067796610166,0.324,3.84615384615385,0.051,-30.136986301369863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.26,-4.761904761904765
2010-06-18,0.531,10.625000000000009,0.324,3.84615384615385,0.089,74.50980392156863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.26,-4.761904761904765
2010-06-21,0.531,10.625000000000009,0.324,3.84615384615385,0.089,74.50980392156863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.26,-4.761904761904765
2010-06-22,0.531,10.625000000000009,0.324,3.84615384615385,0.089,74.50980392156863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.26,-4.761904761904765
2010-06-23,0.531,10.625000000000009,0.324,3.84615384615385,0.089,74.50980392156863,0.371,-36.47260273972602,0.172,-32.015810276679844,0.225,-6.6390041493775875,0.26,-4.761904761904765
2010-06-24,0.531,10.625000000000009,0.324,3.84615384615385,0.089,74.50980392156863,0.463,24.7978436657682,0.172,-32.015810276679844,0.25,11.111111111111107,0.26,-4.761904761904765
2010-06-25,0.531,10.625000000000009,0.324,3.84615384615385,0.089,0.0,0.463,24.7978436657682,0.172,-32.015810276679844,0.25,11.111111111111107,0.26,-4.761904761904765
2010-06-28,0.531,10.625000000000009,0.324,3.84615384615385,0.089,0.0,0.463,24.7978436657682,0.172,-32.015810276679844,0.25,11.111111111111107,0.26,-4.761904761904765
2010-06-29,0.531,10.625000000000009,0.324,3.84615384615385,0.089,0.0,0.463,24.7978436657682,0.172,-32.015810276679844,0.25,11.111111111111107,0.26,-4.761904761904765
2010-06-30,0.531,10.625000000000009,0.324,3.84615384615385,0.089,0.0,0.463,24.7978436657682,0.172,-32.015810276679844,0.25,11.111111111111107,0.26,-4.761904761904765
2010-07-01,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.172,-32.015810276679844,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-02,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-06,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-07,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-08,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-09,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-12,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-13,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-14,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-15,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-16,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-19,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-20,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-21,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-22,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-23,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-26,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-27,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-28,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-29,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-07-30,0.531,10.625000000000009,0.314,-3.0864197530864224,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.248,-4.615384615384619
2010-08-02,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-03,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-04,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-05,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-06,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-09,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-10,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-11,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-12,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-13,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-16,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-17,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-18,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-19,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-20,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-23,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-24,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-25,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-26,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-27,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-30,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-08-31,0.531,10.625000000000009,0.294,-6.369426751592362,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.253,2.0161290322580663
2010-09-01,0.531,10.625000000000009,0.298,1.3605442176870761,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.247,-2.3715415019762864
2010-09-02,0.531,10.625000000000009,0.298,1.3605442176870761,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.247,-2.3715415019762864
2010-09-03,0.531,10.625000000000009,0.298,1.3605442176870761,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.247,-2.3715415019762864
2010-09-07,0.531,10.625000000000009,0.298,1.3605442176870761,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.247,-2.3715415019762864
2010-09-08,0.531,10.625000000000009,0.298,1.3605442176870761,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.247,-2.3715415019762864
2010-09-09,0.531,10.625000000000009,0.298,1.3605442176870761,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.247,-2.3715415019762864
2010-09-10,0.531,10.625000000000009,0.298,1.3605442176870761,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.247,-2.3715415019762864
2010-09-13,0.531,10.625000000000009,0.298,1.3605442176870761,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.247,-2.3715415019762864
2010-09-14,0.531,10.625000000000009,0.298,1.3605442176870761,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.247,-2.3715415019762864
2010-09-15,0.531,10.625000000000009,0.298,1.3605442176870761,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.247,-2.3715415019762864
2010-09-16,0.531,10.625000000000009,0.298,1.3605442176870761,0.089,0.0,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.247,-2.3715415019762864
2010-09-17,0.602,13.370998116760818,0.298,1.3605442176870761,0.112,25.842696629213492,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.247,-2.3715415019762864
2010-09-20,0.602,13.370998116760818,0.298,1.3605442176870761,0.112,25.842696629213492,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.247,-2.3715415019762864
2010-09-21,0.602,13.370998116760818,0.298,1.3605442176870761,0.112,25.842696629213492,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.247,-2.3715415019762864
2010-09-22,0.602,13.370998116760818,0.298,1.3605442176870761,0.112,25.842696629213492,0.463,24.7978436657682,0.199,15.697674418604665,0.25,11.111111111111107,0.247,-2.3715415019762864
2010-09-23,0.602,13.370998116760818,0.298,1.3605442176870761,0.112,25.842696629213492,0.463,24.7978436657682,0.165,-17.08542713567839,0.25,11.111111111111107,0.247,-2.3715415019762864
2010-09-24,0.602,13.370998116760818,0.298,1.3605442176870761,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.247,-2.3715415019762864
2010-09-27,0.602,13.370998116760818,0.298,1.3605442176870761,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.247,-2.3715415019762864
2010-09-28,0.602,13.370998116760818,0.298,1.3605442176870761,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.247,-2.3715415019762864
2010-09-29,0.602,13.370998116760818,0.298,1.3605442176870761,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.247,-2.3715415019762864
2010-09-30,0.602,13.370998116760818,0.298,1.3605442176870761,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.247,-2.3715415019762864
2010-10-01,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-04,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-05,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-06,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-07,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-08,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-11,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-12,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-13,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-14,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-15,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-18,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-19,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-20,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-21,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-22,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-25,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-26,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-27,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-28,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-10-29,0.602,13.370998116760818,0.265,-11.073825503355698,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.233,-5.668016194331978
2010-11-01,0.602,13.370998116760818,0.276,4.150943396226419,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.235,0.858369098712435
2010-11-02,0.602,13.370998116760818,0.276,4.150943396226419,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.235,0.858369098712435
2010-11-03,0.602,13.370998116760818,0.276,4.150943396226419,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.235,0.858369098712435
2010-11-04,0.602,13.370998116760818,0.276,4.150943396226419,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.235,0.858369098712435
2010-11-05,0.602,13.370998116760818,0.276,4.150943396226419,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.235,0.858369098712435
2010-11-08,0.602,13.370998116760818,0.276,4.150943396226419,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.235,0.858369098712435
2010-11-09,0.602,13.370998116760818,0.276,4.150943396226419,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.235,0.858369098712435
2010-11-10,0.602,13.370998116760818,0.276,4.150943396226419,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.235,0.858369098712435
2010-11-11,0.602,13.370998116760818,0.276,4.150943396226419,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.235,0.858369098712435
2010-11-12,0.602,13.370998116760818,0.276,4.150943396226419,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.235,0.858369098712435
2010-11-15,0.602,13.370998116760818,0.276,4.150943396226419,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.235,0.858369098712435
2010-11-16,0.602,13.370998116760818,0.276,4.150943396226419,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.235,0.858369098712435
2010-11-17,0.602,13.370998116760818,0.276,4.150943396226419,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.235,0.858369098712435
2010-11-18,0.602,13.370998116760818,0.276,4.150943396226419,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.235,0.858369098712435
2010-11-19,0.602,13.370998116760818,0.276,4.150943396226419,0.112,25.842696629213492,0.462,-0.2159827213822896,0.165,-17.08542713567839,0.267,6.800000000000006,0.235,0.858369098712435
